id,user_id,date,time_of_day,age,device_type,subscription_tier,experience_level,is_weekend,time_spent_minutes,tasks_attempted,tasks_completed,avg_time_per_task_seconds,focus_score,interruption_count,battery_level,network_quality,screen_brightness,notification_count,goal_completed,completion_rate,age_group,day_of_week,tasks_per_minute,completion_ratio,day_of_month,month,year,rolling_mean_time_spent,completed
11423,336,2024-09-10,2,45,0,2,1,0,27.1,3,2,300.0,53.0,4.0,36.0,4,75,3,0,0.6666666666666666,41-50,1,0.11070110701107011,0.6666666666666666,10,9,2024,21.6,0
6873,198,2024-09-10,1,45,2,1,0,0,10.3,4,2,134.0,80.0,0.0,29.0,5,26,2,1,0.5,41-50,1,0.3883495145631068,0.5,10,9,2024,11.299999999999999,0
6727,193,2024-09-10,2,55,1,0,1,0,18.2,3,0,0.0,40.0,1.0,48.0,3,68,1,0,0.0,51-60,1,0.16483516483516483,0.0,10,9,2024,15.771428571428572,0
6874,198,2024-09-10,2,45,2,1,0,0,29.0,1,1,300.0,65.0,1.0,21.0,4,84,0,1,1.0,41-50,1,0.034482758620689655,1.0,10,9,2024,14.728571428571428,1
3319,95,2024-09-10,2,45,2,0,2,0,18.6,6,3,153.0,89.0,1.0,23.0,3,71,1,0,0.5,41-50,1,0.3225806451612903,0.5,10,9,2024,21.400000000000002,0
3317,95,2024-09-10,0,45,2,0,2,0,9.6,3,2,142.0,50.0,1.0,45.0,3,67,2,1,0.6666666666666666,41-50,1,0.3125,0.6666666666666666,10,9,2024,21.514285714285712,0
6806,196,2024-09-10,1,60,1,0,1,0,21.8,4,1,300.0,38.0,2.0,48.0,4,65,2,1,0.25,51-60,1,0.18348623853211007,0.25,10,9,2024,20.428571428571434,0
6807,196,2024-09-10,2,60,1,0,1,0,11.9,1,1,300.0,22.0,0.0,20.0,5,52,5,0,1.0,51-60,1,0.08403361344537814,1.0,10,9,2024,15.957142857142857,1
6766,194,2024-09-10,1,45,2,2,1,0,5.0,3,1,97.0,67.0,3.0,38.0,4,71,4,0,0.3333333333333333,41-50,1,0.6,0.3333333333333333,10,9,2024,17.8,0
10294,301,2024-09-10,1,50,0,1,0,0,8.6,3,1,186.0,52.0,3.0,28.0,4,51,4,1,0.3333333333333333,41-50,1,0.3488372093023256,0.3333333333333333,10,9,2024,10.725,0
1714,52,2024-09-10,2,45,0,0,2,0,19.8,2,1,300.0,10.0,1.0,66.0,4,84,2,0,0.5,41-50,1,0.10101010101010101,0.5,10,9,2024,15.2,0
1958,59,2024-09-10,2,45,2,1,2,0,15.6,4,3,192.0,80.0,0.0,76.0,5,75,3,0,0.75,41-50,1,0.25641025641025644,0.75,10,9,2024,9.414285714285715,0
1198,37,2024-09-10,2,55,0,1,0,0,15.3,1,1,300.0,72.0,1.0,69.0,5,73,2,0,1.0,51-60,1,0.06535947712418301,1.0,10,9,2024,15.471428571428573,1
1713,52,2024-09-10,1,45,0,0,2,0,15.7,3,1,290.0,26.0,1.0,61.0,5,96,2,0,0.3333333333333333,41-50,1,0.1910828025477707,0.3333333333333333,10,9,2024,15.885714285714286,0
11137,329,2024-09-10,2,35,1,0,2,0,23.9,4,4,300.0,60.0,1.0,92.0,4,91,2,1,1.0,31-40,1,0.1673640167364017,1.0,10,9,2024,23.971428571428568,1
11136,329,2024-09-10,0,35,1,0,2,0,13.3,2,1,300.0,31.0,1.0,40.0,4,53,3,1,0.5,31-40,1,0.15037593984962405,0.5,10,9,2024,24.185714285714287,0
2968,84,2024-09-10,2,55,0,1,2,0,19.5,1,0,0.0,38.0,2.0,94.0,4,44,2,1,0.0,51-60,1,0.05128205128205128,0.0,10,9,2024,14.157142857142858,0
7699,222,2024-09-10,1,35,2,0,1,0,9.8,2,1,300.0,38.0,2.0,69.0,5,99,4,0,0.5,31-40,1,0.2040816326530612,0.5,10,9,2024,13.842857142857142,0
7700,222,2024-09-10,2,35,2,0,1,0,33.0,3,0,0.0,47.0,1.0,87.0,4,92,2,1,0.0,31-40,1,0.09090909090909091,0.0,10,9,2024,16.34285714285714,0
1957,59,2024-09-10,1,45,2,1,2,0,7.9,4,3,114.0,99.0,1.0,56.0,3,64,3,0,0.75,41-50,1,0.5063291139240506,0.75,10,9,2024,9.428571428571429,0
1956,59,2024-09-10,0,45,2,1,2,0,11.5,3,2,223.0,55.0,1.0,59.0,5,76,1,0,0.6666666666666666,41-50,1,0.2608695652173913,0.6666666666666666,10,9,2024,10.357142857142858,0
3318,95,2024-09-10,1,45,2,0,2,0,29.3,2,1,300.0,96.0,1.0,88.0,5,52,3,0,0.5,41-50,1,0.06825938566552901,0.5,10,9,2024,23.91428571428571,0
6148,176,2024-09-10,1,55,0,1,0,0,33.8,1,1,300.0,36.0,1.0,39.0,4,66,4,0,1.0,51-60,1,0.02958579881656805,1.0,10,9,2024,17.814285714285713,1
3354,96,2024-09-10,1,50,1,1,1,0,12.0,2,1,300.0,56.0,3.0,71.0,4,82,1,0,0.5,41-50,1,0.16666666666666666,0.5,10,9,2024,23.814285714285713,0
6636,190,2024-09-10,1,50,2,1,2,0,16.6,2,0,0.0,35.0,1.0,71.0,4,62,2,1,0.0,41-50,1,0.12048192771084336,0.0,10,9,2024,16.55714285714286,0
10364,303,2024-09-10,0,60,0,1,1,0,5.0,6,3,118.0,64.0,3.0,81.0,4,100,4,0,0.5,51-60,1,1.2,0.5,10,9,2024,19.128571428571426,0
10365,303,2024-09-10,1,60,0,1,1,0,37.4,4,2,300.0,61.0,0.0,32.0,3,66,2,1,0.5,51-60,1,0.10695187165775401,0.5,10,9,2024,20.485714285714284,0
10366,303,2024-09-10,2,60,0,1,1,0,22.9,8,2,168.0,32.0,0.0,80.0,3,74,5,1,0.25,51-60,1,0.3493449781659389,0.25,10,9,2024,20.199999999999996,0
3228,93,2024-09-10,2,20,2,0,0,0,30.1,1,1,300.0,41.0,1.0,67.0,4,63,3,0,1.0,0-20,1,0.03322259136212624,1.0,10,9,2024,22.0,1
6934,200,2024-09-10,0,55,2,1,0,0,21.4,1,1,300.0,38.0,3.0,64.0,5,60,4,1,1.0,51-60,1,0.04672897196261683,1.0,10,9,2024,16.357142857142858,1
9464,276,2024-09-10,0,35,0,0,2,0,21.4,1,0,0.0,11.0,4.0,53.0,5,73,1,1,0.0,31-40,1,0.04672897196261683,0.0,10,9,2024,14.257142857142856,0
9688,284,2024-09-10,1,25,2,2,1,0,5.0,6,4,82.0,69.0,1.0,43.0,3,54,2,1,0.6666666666666666,21-30,1,1.2,0.6666666666666666,10,9,2024,14.828571428571426,0
7603,219,2024-09-10,2,55,0,2,0,0,19.3,1,1,300.0,79.0,2.0,69.0,5,95,6,1,1.0,51-60,1,0.05181347150259067,1.0,10,9,2024,13.542857142857144,1
10062,293,2024-09-10,1,60,1,0,2,0,17.6,4,2,212.0,63.0,1.0,34.0,3,98,3,1,0.5,51-60,1,0.22727272727272727,0.5,10,9,2024,24.928571428571427,0
10061,293,2024-09-10,0,60,1,0,2,0,24.8,1,1,300.0,35.0,3.0,27.0,4,94,3,0,1.0,51-60,1,0.04032258064516129,1.0,10,9,2024,24.87142857142857,1
7602,219,2024-09-10,0,55,0,2,0,0,36.8,2,1,300.0,63.0,0.0,62.0,4,100,4,1,0.5,51-60,1,0.05434782608695653,0.5,10,9,2024,15.214285714285714,0
11642,342,2024-09-10,2,60,0,1,2,0,10.5,1,0,0.0,61.0,1.0,70.0,5,95,4,0,0.0,51-60,1,0.09523809523809523,0.0,10,9,2024,11.75,0
6493,185,2024-09-10,1,50,1,2,0,0,29.1,4,4,300.0,60.0,1.0,75.0,3,42,0,0,1.0,41-50,1,0.1374570446735395,1.0,10,9,2024,18.985714285714288,1
6492,185,2024-09-10,0,50,1,2,0,0,10.5,4,3,214.0,86.0,1.0,85.0,4,93,1,1,0.75,41-50,1,0.38095238095238093,0.75,10,9,2024,19.771428571428572,0
1677,51,2024-09-10,1,25,0,2,0,0,22.6,2,2,300.0,41.0,3.0,75.0,5,81,0,1,1.0,21-30,1,0.08849557522123894,1.0,10,9,2024,16.928571428571427,1
267,9,2024-09-10,0,45,2,2,2,0,17.8,4,2,257.0,48.0,2.0,93.0,4,68,2,1,0.5,41-50,1,0.2247191011235955,0.5,10,9,2024,11.857142857142858,0
6637,190,2024-09-10,2,50,2,1,2,0,8.0,4,2,155.0,46.0,2.0,67.0,3,72,3,1,0.5,41-50,1,0.5,0.5,10,9,2024,15.42857142857143,0
2036,61,2024-09-10,1,45,2,0,0,0,11.4,4,2,203.0,30.0,0.0,25.0,5,57,2,1,0.5,41-50,1,0.3508771929824561,0.5,10,9,2024,23.328571428571426,0
2035,61,2024-09-10,0,45,2,0,0,0,24.2,5,3,300.0,34.0,2.0,29.0,4,29,1,0,0.6,41-50,1,0.2066115702479339,0.6,10,9,2024,22.071428571428573,0
6635,190,2024-09-10,0,50,2,1,2,0,25.6,5,2,283.0,51.0,2.0,86.0,3,66,1,0,0.4,41-50,1,0.1953125,0.4,10,9,2024,17.542857142857144,0
405,13,2024-09-10,0,55,1,2,0,0,9.4,6,5,122.0,50.0,3.0,90.0,3,57,3,1,0.8333333333333334,51-60,1,0.6382978723404255,0.8333333333333334,10,9,2024,17.585714285714285,0
406,13,2024-09-10,2,55,1,2,0,0,8.2,3,2,157.0,68.0,2.0,27.0,3,98,2,1,0.6666666666666666,51-60,1,0.3658536585365854,0.6666666666666666,10,9,2024,15.55714285714286,0
1930,58,2024-09-10,2,50,1,1,2,0,8.0,2,1,225.0,55.0,0.0,46.0,4,99,1,1,0.5,41-50,1,0.25,0.5,10,9,2024,10.950000000000001,0
6607,189,2024-09-10,1,40,2,2,1,0,17.5,2,1,300.0,57.0,1.0,88.0,3,45,1,1,0.5,31-40,1,0.11428571428571428,0.5,10,9,2024,16.150000000000002,0
6606,189,2024-09-10,0,40,2,2,1,0,8.5,3,1,209.0,41.0,0.0,62.0,5,58,1,0,0.3333333333333333,31-40,1,0.35294117647058826,0.3333333333333333,10,9,2024,15.057142857142859,0
9485,277,2024-09-10,2,60,0,2,0,0,11.4,3,3,220.0,68.0,1.0,77.0,5,52,1,1,1.0,51-60,1,0.2631578947368421,1.0,10,9,2024,9.6,1
9484,277,2024-09-10,0,60,0,2,0,0,16.6,2,1,300.0,66.0,0.0,85.0,3,88,5,1,0.5,51-60,1,0.12048192771084336,0.5,10,9,2024,10.766666666666666,0
9534,279,2024-09-10,1,45,2,1,2,0,20.6,1,0,0.0,49.0,1.0,84.0,3,60,0,1,0.0,41-50,1,0.04854368932038835,0.0,10,9,2024,27.357142857142858,0
9535,279,2024-09-10,2,45,2,1,2,0,13.7,3,3,300.0,88.0,0.0,52.0,4,66,2,1,1.0,41-50,1,0.21897810218978103,1.0,10,9,2024,25.314285714285713,1
7637,220,2024-09-10,0,25,1,2,1,0,21.4,3,1,300.0,68.0,0.0,40.0,3,90,3,1,0.3333333333333333,21-30,1,0.14018691588785048,0.3333333333333333,10,9,2024,18.114285714285717,0
6907,199,2024-09-10,1,55,1,2,1,0,8.5,5,1,105.0,59.0,0.0,52.0,3,50,1,0,0.2,51-60,1,0.5882352941176471,0.2,10,9,2024,15.528571428571428,0
1022,32,2024-09-10,1,35,1,0,0,0,5.0,3,3,76.0,25.0,0.0,37.0,4,98,5,1,1.0,31-40,1,0.6,1.0,10,9,2024,13.328571428571426,1
1021,32,2024-09-10,0,35,1,0,0,0,11.6,2,2,291.0,64.0,1.0,39.0,5,95,3,1,1.0,31-40,1,0.1724137931034483,1.0,10,9,2024,12.314285714285715,1
823,26,2024-09-10,2,45,2,1,2,0,5.0,1,1,300.0,10.0,0.0,81.0,4,70,5,0,1.0,41-50,1,0.2,1.0,10,9,2024,12.685714285714287,1
3401,97,2024-09-10,2,50,0,0,2,0,19.4,2,2,300.0,48.0,1.0,72.0,3,82,3,0,1.0,41-50,1,0.10309278350515465,1.0,10,9,2024,19.87142857142857,1
2136,63,2024-09-10,1,35,0,2,1,0,31.7,3,1,300.0,20.0,2.0,41.0,4,90,4,0,0.3333333333333333,31-40,1,0.09463722397476342,0.3333333333333333,10,9,2024,25.65714285714285,0
1196,37,2024-09-10,0,55,0,1,0,0,5.0,5,5,63.0,82.0,1.0,34.0,5,87,2,1,1.0,51-60,1,1.0,1.0,10,9,2024,13.5,1
5931,169,2024-09-10,0,50,2,0,2,0,13.0,2,2,300.0,86.0,0.0,85.0,3,82,2,1,1.0,41-50,1,0.15384615384615385,1.0,10,9,2024,23.485714285714288,1
1046,33,2024-09-10,1,50,2,1,0,0,24.6,2,2,300.0,38.0,1.0,78.0,4,79,2,1,1.0,41-50,1,0.08130081300813008,1.0,10,9,2024,18.02857142857143,1
1045,33,2024-09-10,0,50,2,1,0,0,12.5,2,2,300.0,59.0,2.0,56.0,5,84,0,0,1.0,41-50,1,0.16,1.0,10,9,2024,19.1,1
2183,64,2024-09-10,2,40,1,1,1,0,31.7,1,1,300.0,57.0,2.0,87.0,4,78,3,1,1.0,31-40,1,0.031545741324921134,1.0,10,9,2024,15.014285714285716,1
2182,64,2024-09-10,0,40,1,1,1,0,5.0,2,2,131.0,85.0,0.0,29.0,5,85,5,0,1.0,31-40,1,0.4,1.0,10,9,2024,14.8,1
3635,105,2024-09-10,2,25,2,0,2,0,5.0,1,0,0.0,40.0,2.0,22.0,5,56,3,0,0.0,21-30,1,0.2,0.0,10,9,2024,13.614285714285714,0
5968,170,2024-09-10,0,60,2,2,2,0,17.1,5,4,204.0,53.0,1.0,23.0,3,69,3,1,0.8,51-60,1,0.29239766081871343,0.8,10,9,2024,15.1,0
1841,55,2024-09-10,2,25,0,0,0,0,6.7,2,0,0.0,49.0,1.0,61.0,5,50,2,1,0.0,21-30,1,0.29850746268656714,0.0,10,9,2024,12.514285714285714,0
9611,282,2024-09-10,0,30,1,0,1,0,12.7,2,0,0.0,32.0,0.0,93.0,3,81,2,0,0.0,21-30,1,0.15748031496062992,0.0,10,9,2024,10.114285714285714,0
309,10,2024-09-10,0,55,0,2,1,0,9.4,3,1,144.0,79.0,0.0,65.0,4,76,2,0,0.3333333333333333,51-60,1,0.3191489361702127,0.3333333333333333,10,9,2024,13.757142857142858,0
5999,171,2024-09-10,0,25,0,2,1,0,26.3,1,0,0.0,28.0,2.0,94.0,4,70,3,0,0.0,21-30,1,0.03802281368821293,0.0,10,9,2024,17.371428571428574,0
6000,171,2024-09-10,2,25,0,2,1,0,8.3,2,0,0.0,35.0,2.0,74.0,4,56,0,0,0.0,21-30,1,0.24096385542168672,0.0,10,9,2024,14.271428571428572,0
3622,104,2024-09-10,2,45,2,0,1,0,5.4,1,1,300.0,70.0,2.0,88.0,4,79,1,1,1.0,41-50,1,0.18518518518518517,1.0,10,9,2024,9.440000000000001,1
3621,104,2024-09-10,1,45,2,0,1,0,5.0,2,2,164.0,37.0,2.0,25.0,5,79,2,1,1.0,41-50,1,0.4,1.0,10,9,2024,8.700000000000001,1
5777,165,2024-09-10,2,20,0,2,1,0,25.1,3,0,0.0,31.0,3.0,66.0,3,65,5,1,0.0,0-20,1,0.1195219123505976,0.0,10,9,2024,17.72857142857143,0
7213,209,2024-09-10,2,25,2,2,2,0,25.6,2,0,0.0,64.0,0.0,62.0,3,74,1,0,0.0,21-30,1,0.078125,0.0,10,9,2024,20.057142857142857,0
5776,165,2024-09-10,0,20,0,2,1,0,27.5,1,0,0.0,22.0,2.0,84.0,5,75,5,0,0.0,0-20,1,0.03636363636363636,0.0,10,9,2024,19.728571428571428,0
11184,330,2024-09-10,2,25,1,0,0,0,15.3,1,1,300.0,14.0,4.0,55.0,4,52,4,1,1.0,21-30,1,0.06535947712418301,1.0,10,9,2024,14.400000000000002,1
1152,36,2024-09-10,2,60,2,2,0,0,29.8,5,3,300.0,63.0,0.0,27.0,5,62,1,1,0.6,51-60,1,0.16778523489932887,0.6,10,9,2024,19.571428571428573,0
1151,36,2024-09-10,1,60,2,2,0,0,5.0,1,1,273.0,86.0,2.0,94.0,5,100,3,1,1.0,51-60,1,0.2,1.0,10,9,2024,17.2,1
7212,209,2024-09-10,1,25,2,2,2,0,5.0,4,4,84.0,37.0,3.0,27.0,2,73,2,0,1.0,21-30,1,0.8,1.0,10,9,2024,17.185714285714287,1
10171,296,2024-09-10,0,40,0,0,1,0,23.5,1,0,0.0,19.0,2.0,78.0,4,69,3,0,0.0,31-40,1,0.0425531914893617,0.0,10,9,2024,13.757142857142856,0
10484,307,2024-09-10,1,25,1,2,0,0,20.5,1,1,300.0,51.0,3.0,84.0,4,54,0,0,1.0,21-30,1,0.04878048780487805,1.0,10,9,2024,13.957142857142856,1
6034,172,2024-09-10,0,40,1,2,1,0,22.9,3,2,300.0,61.0,0.0,24.0,5,75,0,1,0.6666666666666666,31-40,1,0.13100436681222707,0.6666666666666666,10,9,2024,21.842857142857145,0
6035,172,2024-09-10,1,40,1,2,1,0,22.7,5,2,251.0,100.0,0.0,20.0,4,73,0,0,0.4,31-40,1,0.22026431718061676,0.4,10,9,2024,21.314285714285713,0
7211,209,2024-09-10,0,25,2,2,2,0,19.4,2,2,300.0,42.0,0.0,29.0,3,86,4,1,1.0,21-30,1,0.10309278350515465,1.0,10,9,2024,16.414285714285715,1
3035,86,2024-09-10,2,20,2,1,1,0,5.0,3,0,0.0,51.0,1.0,66.0,3,44,1,1,0.0,0-20,1,0.6,0.0,10,9,2024,16.057142857142857,0
3120,89,2024-09-10,1,40,0,2,1,0,9.4,4,2,155.0,69.0,2.0,21.0,5,96,3,0,0.5,31-40,1,0.425531914893617,0.5,10,9,2024,10.028571428571428,0
44,2,2024-09-10,1,30,1,2,0,0,20.2,3,2,300.0,73.0,0.0,58.0,5,100,0,0,0.6666666666666666,21-30,1,0.1485148514851485,0.6666666666666666,10,9,2024,20.32857142857143,0
5933,169,2024-09-10,2,50,2,0,2,0,25.7,3,2,300.0,53.0,0.0,94.0,4,54,1,1,0.6666666666666666,41-50,1,0.11673151750972763,0.6666666666666666,10,9,2024,23.62857142857143,0
7310,211,2024-09-10,1,45,2,0,2,0,34.5,6,2,300.0,49.0,1.0,28.0,3,92,3,1,0.3333333333333333,41-50,1,0.17391304347826086,0.3333333333333333,10,9,2024,30.985714285714288,0
7309,211,2024-09-10,0,45,2,0,2,0,17.2,6,3,195.0,23.0,0.0,88.0,3,89,5,0,0.5,41-50,1,0.3488372093023256,0.5,10,9,2024,28.885714285714283,0
8952,259,2024-09-10,2,25,0,1,2,0,15.9,4,2,255.0,54.0,1.0,35.0,3,42,1,0,0.5,21-30,1,0.25157232704402516,0.5,10,9,2024,12.142857142857142,0
3085,88,2024-09-10,1,55,2,0,1,0,11.4,2,0,0.0,69.0,2.0,42.0,5,56,3,0,0.0,51-60,1,0.17543859649122806,0.0,10,9,2024,17.9,0
3086,88,2024-09-10,2,55,2,0,1,0,26.2,3,1,300.0,30.0,1.0,85.0,5,48,2,0,0.3333333333333333,51-60,1,0.11450381679389313,0.3333333333333333,10,9,2024,20.928571428571427,0
10187,297,2024-09-10,0,40,0,2,1,0,6.3,2,2,162.0,51.42735259334347,1.0,87.0,3,44,2,0,1.0,31-40,1,0.31746031746031744,1.0,10,9,2024,14.633333333333333,1
5885,168,2024-09-10,1,35,2,0,2,0,5.8,4,3,103.0,64.0,0.0,29.0,4,62,5,0,0.75,31-40,1,0.6896551724137931,0.75,10,9,2024,23.842857142857145,0
5886,168,2024-09-10,2,35,2,0,2,0,25.2,5,4,300.0,90.0,0.0,82.0,3,34,1,1,0.8,31-40,1,0.19841269841269843,0.8,10,9,2024,21.642857142857142,0
11471,338,2024-09-10,1,45,1,1,1,0,5.0,2,0,0.0,95.0,0.0,60.0,4,39,2,1,0.0,41-50,1,0.4,0.0,10,9,2024,20.7,0
5841,167,2024-09-10,2,25,1,1,0,0,23.2,2,2,300.0,52.0,0.0,45.0,5,82,2,0,1.0,21-30,1,0.08620689655172414,1.0,10,9,2024,14.328571428571427,1
3676,106,2024-09-10,2,60,1,1,2,0,29.4,2,0,0.0,43.0,1.0,65.0,4,63,2,0,0.0,51-60,1,0.06802721088435375,0.0,10,9,2024,21.285714285714285,0
3675,106,2024-09-10,1,60,1,1,2,0,17.8,4,1,229.0,31.0,3.0,26.0,4,60,1,0,0.25,51-60,1,0.2247191011235955,0.25,10,9,2024,20.942857142857147,0
2871,82,2024-09-10,0,40,1,2,1,0,40.0,6,2,300.0,68.0,0.0,69.0,5,98,3,1,0.3333333333333333,31-40,1,0.15,0.3333333333333333,10,9,2024,31.32857142857143,0
5840,167,2024-09-10,0,25,1,1,0,0,7.3,3,1,159.0,69.0,0.0,88.0,5,80,2,1,0.3333333333333333,21-30,1,0.4109589041095891,0.3333333333333333,10,9,2024,13.328571428571427,0
2872,82,2024-09-10,2,40,1,2,1,0,24.3,2,0,0.0,53.0,0.0,20.0,4,100,1,1,0.0,31-40,1,0.0823045267489712,0.0,10,9,2024,31.071428571428566,0
7268,210,2024-09-10,2,40,2,0,2,0,7.0,5,2,96.0,69.0,0.0,62.0,5,75,2,1,0.4,31-40,1,0.7142857142857143,0.4,10,9,2024,15.585714285714285,0
7267,210,2024-09-10,1,40,2,0,2,0,25.9,6,4,251.0,85.0,0.0,37.0,3,34,3,1,0.6666666666666666,31-40,1,0.23166023166023167,0.6666666666666666,10,9,2024,17.37142857142857,0
8135,233,2024-09-10,2,45,0,2,0,0,37.0,2,1,300.0,39.0,0.0,45.0,4,56,0,0,0.5,41-50,1,0.05405405405405406,0.5,10,9,2024,22.814285714285713,0
8134,233,2024-09-10,1,45,0,2,0,0,38.5,4,2,300.0,46.0,4.0,64.0,4,67,4,1,0.5,41-50,1,0.1038961038961039,0.5,10,9,2024,24.22857142857143,0
790,25,2024-09-10,2,60,0,1,1,0,13.6,3,2,300.0,43.0,2.0,28.0,4,54,3,0,0.6666666666666666,51-60,1,0.22058823529411764,0.6666666666666666,10,9,2024,15.014285714285714,0
8133,233,2024-09-10,0,45,0,2,0,0,17.0,5,3,240.0,46.0,1.0,45.0,4,50,4,1,0.6,41-50,1,0.29411764705882354,0.6,10,9,2024,25.042857142857144,0
7266,210,2024-09-10,0,40,2,0,2,0,29.4,2,1,300.0,89.0,0.0,31.0,5,57,0,1,0.5,31-40,1,0.06802721088435375,0.5,10,9,2024,17.685714285714287,0
10506,308,2024-09-10,2,25,2,2,0,0,8.0,1,1,300.0,34.0,3.0,53.0,3,83,2,1,1.0,21-30,1,0.125,1.0,10,9,2024,14.614285714285714,1
8009,230,2024-09-10,0,25,0,2,1,0,5.0,1,1,265.0,71.0,2.0,77.0,4,53,1,1,1.0,21-30,1,0.2,1.0,10,9,2024,18.128571428571426,1
5932,169,2024-09-10,1,50,2,0,2,0,5.0,1,0,0.0,60.0,1.0,21.0,4,100,1,1,0.0,41-50,1,0.2,0.0,10,9,2024,19.814285714285717,0
7449,214,2024-09-10,1,30,2,1,0,0,26.1,2,2,300.0,49.0,1.0,83.0,4,25,1,0,1.0,21-30,1,0.07662835249042145,1.0,10,9,2024,17.642857142857142,1
8053,231,2024-09-10,1,60,1,2,1,0,18.3,3,1,300.0,49.0,1.0,85.0,5,57,1,0,0.3333333333333333,51-60,1,0.16393442622950818,0.3333333333333333,10,9,2024,18.085714285714285,0
11058,327,2024-09-10,0,60,0,2,2,0,5.0,3,1,117.0,26.0,2.0,74.0,5,64,2,1,0.3333333333333333,51-60,1,0.6,0.3333333333333333,10,9,2024,12.671428571428573,0
1612,49,2024-09-10,1,50,0,2,2,0,20.1,1,1,300.0,100.0,0.0,43.0,5,78,2,1,1.0,41-50,1,0.04975124378109452,1.0,10,9,2024,22.385714285714283,1
212,8,2024-09-10,2,20,0,0,2,0,29.4,3,3,300.0,91.0,1.0,80.0,5,92,5,1,1.0,0-20,1,0.10204081632653061,1.0,10,9,2024,23.428571428571427,1
1806,54,2024-09-10,0,35,0,2,0,0,13.1,1,1,300.0,47.0,1.0,47.0,4,99,1,1,1.0,31-40,1,0.07633587786259542,1.0,10,9,2024,23.942857142857143,1
7361,212,2024-09-10,0,35,2,2,1,0,13.0,3,1,261.0,51.0,3.0,43.0,3,79,2,0,0.3333333333333333,31-40,1,0.23076923076923078,0.3333333333333333,10,9,2024,20.52857142857143,0
7494,215,2024-09-10,0,35,0,2,2,0,18.2,2,1,300.0,51.0,2.0,59.0,5,73,0,1,0.5,31-40,1,0.10989010989010989,0.5,10,9,2024,22.78333333333333,0
5743,164,2024-09-10,1,45,2,0,2,0,28.1,7,3,244.0,55.0,3.0,37.0,5,46,4,1,0.4285714285714285,41-50,1,0.24911032028469748,0.42857142857142855,10,9,2024,18.8,0
7362,212,2024-09-10,1,35,2,2,1,0,18.3,7,1,172.0,56.0,1.0,90.0,5,66,2,0,0.1428571428571428,31-40,1,0.3825136612021858,0.14285714285714285,10,9,2024,20.75714285714286,0
6088,174,2024-09-10,1,35,1,2,0,0,25.3,1,0,0.0,46.0,1.0,69.0,4,30,3,0,0.0,31-40,1,0.039525691699604744,0.0,10,9,2024,17.085714285714285,0
10019,292,2024-09-10,0,35,0,0,1,0,14.3,1,1,300.0,39.0,3.0,44.0,4,82,2,0,1.0,31-40,1,0.06993006993006992,1.0,10,9,2024,21.842857142857145,1
7363,212,2024-09-10,2,35,2,2,1,0,51.4,2,0,0.0,58.0,0.0,73.0,4,87,5,0,0.0,31-40,1,0.038910505836575876,0.0,10,9,2024,24.2,0
1150,36,2024-09-10,0,60,2,2,0,0,26.7,2,2,300.0,52.0,1.0,93.0,3,98,5,0,1.0,51-60,1,0.0749063670411985,1.0,10,9,2024,15.971428571428572,1
9645,283,2024-09-10,0,20,1,0,1,0,9.9,1,0,0.0,39.0,2.0,52.0,5,34,1,0,0.0,0-20,1,0.10101010101010101,0.0,10,9,2024,13.671428571428573,0
10462,306,2024-09-10,1,35,0,1,0,0,5.0,5,3,62.0,37.0,0.0,35.0,5,64,4,1,0.6,31-40,1,1.0,0.6,10,9,2024,9.033333333333333,0
3001,85,2024-09-10,2,25,2,1,0,0,28.8,4,4,179.87433493792753,75.0,1.0,86.0,3,37,3,0,1.0,21-30,1,0.1388888888888889,1.0,10,9,2024,18.67142857142857,1
475,15,2024-09-10,1,50,2,0,1,0,20.8,2,0,0.0,52.0,1.0,83.0,4,87,0,0,0.0,41-50,1,0.09615384615384615,0.0,10,9,2024,9.442857142857141,0
11360,334,2024-09-10,2,25,2,1,2,0,18.9,4,1,298.0,15.0,3.0,49.0,4,70,7,0,0.25,21-30,1,0.21164021164021166,0.25,10,9,2024,20.142857142857142,0
9281,269,2024-09-10,0,25,0,1,0,0,9.7,4,3,173.0,40.0,1.0,89.0,4,80,1,1,0.75,21-30,1,0.4123711340206186,0.75,10,9,2024,15.171428571428573,0
10461,306,2024-09-10,0,35,0,1,0,0,5.0,1,1,291.0,27.0,2.0,31.0,4,41,2,1,1.0,31-40,1,0.2,1.0,10,9,2024,8.025,1
1258,39,2024-09-10,0,25,0,2,1,0,19.7,2,0,0.0,30.0,3.0,42.0,2,69,4,0,0.0,21-30,1,0.10152284263959391,0.0,10,9,2024,15.414285714285715,0
3572,102,2024-09-10,2,55,2,2,0,0,15.5,3,3,300.0,32.0,1.0,61.0,5,59,2,1,1.0,51-60,1,0.1935483870967742,1.0,10,9,2024,18.67142857142857,1
3000,85,2024-09-10,1,25,2,1,0,0,5.0,3,1,89.0,73.0,1.0,72.0,5,74,3,1,0.3333333333333333,21-30,1,0.6,0.3333333333333333,10,9,2024,18.67142857142857,0
3571,102,2024-09-10,1,55,2,2,0,0,28.6,3,2,300.0,68.0,3.0,60.0,4,62,2,1,0.6666666666666666,51-60,1,0.1048951048951049,0.6666666666666666,10,9,2024,20.514285714285716,0
1259,39,2024-09-10,1,25,0,2,1,0,30.8,2,0,0.0,47.0,6.0,60.0,4,64,1,0,0.0,21-30,1,0.06493506493506493,0.0,10,9,2024,18.714285714285715,0
